0.599747,-0.737503,-0.324158
0.907440,-0.423599,0.3638008
-0.652054,-0.684158,-1.060242
-0.755371,-1.247467,-1.345993
0.217239,-0.539780,0.15881393
0.944778,-0.260040,0.63986293
0.419495,-0.235764,0.51495493
0.399231,-1.371674,-0.6300663
0.587524,-0.405441,0.68232763
0.710907,-1.053177,0.00337263
0.507111,-0.251251,0.50184663
0.853027,-0.108078,0.92684963
-0.549286,-1.545166,-1.981155
-0.249161,-1.176178,-0.309418
-0.185791,-0.440002,0.4467478
-0.776199,-0.969147,-0.031815
-0.898071,-0.707352,0.2872315
1.446335,-0.463226,0.62805215
-0.625916,-0.777191,-1.482925
-1.679916,1.176117,1.34852625
0.833115,0.181747,0.154694625
1.200775,-1.108063,-1.0602575
0.121231,-0.942719,-1.0870515
0.301926,-0.725922,-0.4145815
0.436310,-0.287109,0.24911515
1.147644,-0.231400,0.71516415
0.737106,0.015747,0.155869415
-1.567154,-0.218613,-0.821671
-1.208786,-0.223160,-0.150375
-0.775925,-0.396347,-0.339844
-1.358429,-0.158737,-0.091782
-0.974838,-0.207458,0.3809052
0.024109,-0.270981,0.63037152
-0.187027,-0.445358,-1.467163
-0.475372,-0.659500,-1.623093
-0.292450,-0.189117,-0.472046
-0.764252,-0.472244,-0.941803
-0.892532,-0.317749,-0.303436
-0.636276,-0.502869,-0.327469
-0.760315,-0.222321,-0.950241
-1.067520,0.049438,-0.6585851
-1.600586,0.426666,0.79676851
-0.253235,-0.209381,-0.052994
0.247803,-0.887878,-0.0780944
0.383347,-0.816910,-0.1015474
0.490311,-0.529572,0.16535974
0.395782,-0.765823,-1.8088384
0.295547,-0.424515,-1.2099914
0.393784,-0.381714,-0.1330414
1.008011,-0.355331,0.28364614
0.872467,-0.253952,0.25080914
0.983307,0.353271,0.614594914
1.343857,-0.766678,-1.1397864
0.609116,-1.046768,-1.5234994
-0.742065,-0.303360,-0.283035
-0.670547,-0.604843,-0.208939
-0.160568,-0.912460,-0.243286
0.162262,-0.776306,0.09974786
0.422989,-0.825333,0.11877486
-0.137329,-0.313797,-0.280350
-0.854965,-1.115204,-1.789597
-0.044235,-0.538589,-0.458328
0.248795,-0.749115,-0.4733738
0.467087,-0.849197,-0.2997748
0.278656,-0.784592,0.21633948
0.496552,-0.545929,0.46633948
-0.259521,-0.732010,-1.500122
-0.811249,-0.782852,-1.103210
-0.450912,-0.513901,-0.307816
-0.369934,-0.712570,-0.277405
0.105652,-0.827850,0.10810905
0.434814,-0.727417,0.28164705
0.397217,-0.372818,0.23512305
-0.254303,-0.805389,-1.660889
0.195511,-0.662140,-1.2537699
0.623199,-0.414062,-0.2466289
0.817764,-0.387833,0.26785389
0.949493,-0.314468,0.49664389
0.489883,-0.394226,0.79472489
0.431870,-0.453979,-0.1679999
-0.608704,-0.260422,-0.906509
-1.454971,-0.092438,-0.983505
-0.630127,-0.140457,-0.625000
-0.268036,0.123215,-0.6049190
-0.414337,-0.524216,-0.629044
0.069717,-0.327332,-0.2898254
-0.466324,-0.495895,-0.512436
1.094879,-0.520676,-1.9464876
0.750641,-0.353729,-0.9753426
0.458969,-0.433060,-0.7979896
-0.230591,-0.595978,-0.285172
-0.542099,-0.564484,-0.227600
-0.805420,-0.350037,0.2415010
0.789001,-0.183426,-0.1829990
1.484360,-0.990387,-1.1450650
0.920502,-0.510818,-0.8624880
0.499893,-0.572754,-0.6313630
0.104050,-0.752258,-0.2317200
-0.279877,-0.603302,-0.145233
-1.073563,0.024124,0.14880433
2.025574,-0.930740,0.05824333
1.174133,-0.734085,-0.4248813
0.639130,-0.494202,-0.3411103
0.438416,-0.509384,-0.8537293
0.165009,-0.577942,-0.6441043
-0.224335,-0.595673,-0.394226
-0.204422,-0.763580,-0.192703
0.364655,-0.011002,-0.4785463
1.169525,-0.905487,-0.7640843
0.434998,-0.529083,-0.2859193
0.426941,-0.833618,-0.1207733
0.334824,-0.784698,-0.1709593
0.555923,-1.049347,0.03067093
0.578430,-0.320892,-0.4094703
0.570343,-0.274216,-1.5256653
0.441299,-0.374802,-0.9071043
-0.171082,-0.401215,-0.407288
0.542572,-0.744797,-0.7511298
0.434387,-0.278030,-1.5644848
-0.193054,0.188110,-1.2102208
-0.348923,1.741882,-1.8802808
1.601074,-1.002045,0.92633108
0.659760,-0.266098,0.07612608
1.222916,-0.511368,-0.1827398
2.031387,-1.194122,0.17190698
-0.916260,1.315796,-1.2044078
-0.458847,-0.061752,-1.117661
-0.387421,-0.557877,-0.529572
-0.691116,-0.166367,-0.653656
-0.119919,1.803223,-1.3664866
1.631332,-1.117950,0.31956566
0.708908,-0.602951,-0.2278596
0.714706,-0.551270,-0.5618296
2.035355,-1.254761,-0.5722816
-0.617432,1.215988,-1.0965426
-0.516830,-0.061508,-1.072235
-0.435654,-0.537582,-0.599976
-0.587799,-0.588745,-0.454849
-1.408051,1.242691,-0.7019509
1.977219,1.247940,-0.84703109
1.112305,-0.995758,-0.0242779
0.768951,-0.719833,-0.3649759
0.258835,-0.507721,-0.1992959
2.042114,-1.583694,-0.2804579
0.486847,0.671204,-0.52562079
-0.911133,-0.053909,0.1749889
-0.230576,-0.759644,0.2717139
-0.970566,0.046829,0.82150339
2.007965,-0.173813,-0.0168469
0.313141,-0.009857,-0.6122899
0.556992,-0.320999,-1.5978859
0.005112,-0.001419,-1.1313489
0.055176,2.010376,-1.58139089
1.875565,-0.672409,1.47778389
1.077759,-0.187653,0.50344889
1.873611,-0.672897,-0.2676399
2.000290,0.341019,-1.33990599
-2.019989,0.860535,0.97982899
-0.535172,-0.551727,-0.050278
-0.387192,-0.730484,0.0292668
0.347168,-0.876740,1.74487368
1.028717,0.666931,-1.96875068
-0.594833,0.443024,-1.2211158
-0.447281,-0.069290,-1.008530
-0.637924,0.273743,-0.9206240
0.552673,1.874542,-1.44314640
1.693680,-0.883575,1.11114540
2.014664,-0.534195,0.51353540
1.996750,0.490875,-1.34364340
-0.879684,0.912872,0.35563740
-0.840866,-0.127472,0.1899410
-1.485962,0.444977,1.24745210
2.010056,-0.155075,-0.7687530
-0.078400,0.041672,-0.7733460
-0.324249,0.584641,-1.6907200
0.786591,2.001862,-0.81723000
1.543655,-0.686920,1.22152700
1.260422,-0.388657,0.61532600
1.682907,-0.591522,0.22705100
1.586121,0.173370,-0.82446300
-0.861359,0.906540,-0.3883670
-0.751419,0.333511,-0.5092160
1.372070,1.851608,-1.96514960
1.772858,-0.965103,1.14949060
1.722275,-0.707733,0.69564860
0.161362,0.506454,-0.46936060
-2.034119,1.586197,0.09529160
-0.898758,0.903748,0.25810260
2.013947,-0.313156,-0.8166500
1.231735,-0.774490,-0.3749080
0.432877,-0.546127,-0.6950230
0.159988,-0.400513,-0.6896970
-0.724854,0.571213,-1.0464020
0.052307,1.731491,-1.97329720
1.931396,0.645828,0.682083720
1.825623,-0.002960,2.01208520
1.142014,0.333710,-0.11494420
2.017303,-0.598511,0.18328920
-0.248260,0.653625,-1.1700290
-1.398285,0.736298,-0.9255980
2.007492,0.016205,-1.20295780
2.032455,-1.209137,-0.0336000
-1.636566,0.755508,1.31512500
-0.764832,0.170715,0.53558300
-1.531906,1.795380,0.19599900
