-0.018738,-0.000458,-1.031158
-0.020050,0.008698,-0.9960948
-0.018051,0.007614,-0.9999858
-0.019089,0.009644,-0.9999698
-0.008316,0.011398,-1.0047918
-0.011261,0.010513,-0.9970098
-0.014114,0.007553,-1.0019078
-0.060440,-0.068848,-0.972092
-0.026474,0.031601,-0.9980622
-0.040024,0.024887,-1.0000762
-0.068146,-0.029144,-0.995468
-0.063461,-0.022186,-0.979843
0.065506,0.081406,-1.03248643
-0.018997,0.005676,-0.9980473
-0.019012,0.006668,-1.0019383
-0.021942,0.004791,-0.9902653
0.007431,0.000488,-0.95990053
0.012756,0.035629,-1.04457153
0.029846,-0.089340,-1.1722263
-0.294876,-0.047287,-1.034836
-0.704590,0.402405,-0.6413126
-1.045700,0.355759,-0.2684336
-0.854614,0.012115,0.08775336
-0.838287,0.190033,0.39100636
-0.588303,-0.180679,0.3267826
-0.319214,-0.305801,0.4344186
-1.084518,-0.281799,0.5934456
-1.489365,0.153778,0.22921856
-0.514038,0.310852,1.01455756
0.151459,-0.388641,0.00958356
0.501999,-0.489502,-0.0906526
0.415314,-0.465912,-0.4106456
0.117905,-0.444016,-0.9812326
0.221588,-0.562439,-1.2612766
0.028549,-0.643845,-0.9723056
0.058731,-0.502838,-1.0342716
0.036224,-0.402725,-0.5745396
-0.059326,-0.322281,-0.684097
-0.059998,-0.402573,-1.954330
0.013718,-0.322662,-1.4394990
0.048416,-0.137772,-0.5273590
0.129135,-0.629166,-0.6882320
-0.080536,-0.583954,-0.704056
0.120895,-0.618713,-0.0677956
0.118362,-0.774338,0.32254056
-0.326706,-0.285355,-0.396393
0.514252,-0.614975,-1.9735113
-0.173370,-0.529083,-0.576935
-0.048691,-0.734161,-0.672897
0.038773,-0.737396,-0.4444277
0.108200,-0.692322,-0.1420147
0.121826,-0.453323,0.24600247
0.215195,-0.275421,-0.5012217
-0.296432,-0.385712,-1.978134
-0.095306,-0.463913,-0.938721
0.117096,-0.562836,-0.2021791
0.227203,-0.812744,-0.0128631
0.253510,-0.890564,-0.0089111
0.322998,-0.814957,0.06559811
0.802521,-0.393417,0.47325111
0.627060,-0.153137,-0.6037451
-0.646164,-1.323746,-1.527557
-0.349915,-0.818451,-0.530655
-0.009430,-0.687363,-0.152451
0.278885,-0.646973,0.34703151
0.470612,-0.453781,0.54129051
0.770050,-0.190094,0.54052751
-0.802292,-0.330368,-1.981125
-0.320038,-0.841324,-0.807114
-0.144318,-0.707184,-0.392899
0.167465,-0.772995,-0.0092779
0.258484,-0.715500,-0.0953529
0.366348,-0.383957,0.46284529
0.328400,0.974075,-0.98107929
-0.082291,-0.127594,-1.631699
-0.188934,-0.162231,-0.856094
-0.699005,-0.092545,-1.155212
-0.950974,-0.129196,-0.848999
-0.550537,-0.277115,-0.320801
-0.915741,0.192078,-0.7646031
-0.250244,0.335938,-0.1097561
-0.330826,0.433014,0.15576261
-2.044006,1.828201,1.33059761
-0.456940,0.536224,-0.0591281
-0.337234,0.061707,-0.2771761
-0.306549,0.106171,-0.3957671
